"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta.species[4,94]",-0.527672643286741,0.327315518881397,-1.17577230259598,-0.744336380857452,-0.522996899375484,-0.307168938857709,0.106735532800235,0.999992916136309,40000,1,0.950375
"beta.species[5,94]",0.441281073470202,0.268252942331402,-0.0892781833102893,0.262040463421435,0.441996529804631,0.624654737300561,0.954803668060121,1.0008054042053,2971,1,0.94855
"beta.species[6,94]",0.247690902350646,0.288846504842303,-0.29697376215041,0.0499030316584715,0.240892755337256,0.437380231190762,0.837445499287497,1.0001458099244,21812,1,0.80285
"beta.species[1,95]",-3.5971192162342,0.44916589913786,-4.51857937560998,-3.88650639205674,-3.584833468329,-3.29019422786594,-2.75378233573732,1.0002882529142,15437,0,1
"beta.species[2,95]",-0.212382149367861,0.24570355775586,-0.691777631408043,-0.377964647425229,-0.215999432186927,-0.0499265259968797,0.275428076196016,1.0008635408431,3132,1,0.80795
"beta.species[3,95]",0.354790284191235,0.252048262524365,-0.142487614097008,0.186577637357169,0.357745168424151,0.525849996876852,0.84185837338319,1.00218853683834,1241,1,0.91985
"beta.species[4,95]",0.00414626333491688,0.261955032044414,-0.528616096153055,-0.168613557829655,0.0102425275983598,0.181918297070125,0.507022658608995,1.00361453270947,697,1,0.51605
"beta.species[5,95]",0.144316290008034,0.204079402173937,-0.254633858819276,0.0100375899276317,0.144319008594113,0.277594075826142,0.548309842603602,1.00125126331558,3400,1,0.7658
"beta.species[6,95]",-0.14936539784553,0.201555043619814,-0.55213026346905,-0.279461836902883,-0.1483637965981,-0.0162833923564372,0.239145050584629,1.00101982100425,3245,1,0.7765
"beta.species[1,96]",-4.9740383893714,0.626197047622604,-6.27845840687724,-5.36062456025249,-4.94874904435422,-4.55838688761356,-3.81083108388325,1.00184779674707,5013,0,1
"beta.species[2,96]",-0.356387973736123,0.353068307394811,-1.05949804752177,-0.590732160783599,-0.353042349008585,-0.119641325836946,0.330007570116596,1.00066121141946,4120,1,0.84635
"beta.species[3,96]",0.253643556795656,0.307343447110913,-0.342167597043923,0.0453833467834696,0.251169166889719,0.457253676958612,0.868579946890274,1.00017764641871,40000,1,0.7962
"beta.species[4,96]",-0.550234062220069,0.320079412099241,-1.19410893006757,-0.760475474099219,-0.546752230121595,-0.333811900279719,0.0673377265483022,1.00047575842536,5488,1,0.959775
"beta.species[5,96]",0.0886290621431961,0.26272763608005,-0.435263536779501,-0.0868995690125007,0.0922294047044084,0.267047135226425,0.596669806447345,1.00066361635183,4084,1,0.6372
"beta.species[6,96]",-0.105389671228202,0.262803261566696,-0.614256033438748,-0.281817092084848,-0.109203776194587,0.0691230721172377,0.416756117617021,1.00039652884284,5811,1,0.660275
"beta.species[1,97]",-5.66671133254269,0.832798627773017,-7.34233723436937,-6.21127797277949,-5.65542449798921,-5.106428524418,-4.05945294189816,1.00161212086384,1787,0,1
"beta.species[2,97]",-0.30288136586685,0.418479039047035,-1.15223558718045,-0.577472669170654,-0.29599241860283,-0.0230583843736933,0.502197098974402,1.00100208725853,2562,1,0.767475
"beta.species[3,97]",0.239795263906507,0.306007470917794,-0.348474527246382,0.0333015859022697,0.234779157306856,0.442700313407314,0.857140477778726,1.00061059898415,4433,1,0.7845
"beta.species[4,97]",-0.451367652236169,0.325051649341042,-1.10326552904475,-0.665588866199709,-0.450032749440511,-0.233664037924189,0.180028036006107,1.0010571929292,2572,1,0.91765
"beta.species[5,97]",0.161022744752542,0.286930386962614,-0.399833153983572,-0.0313569814123745,0.161933919645175,0.350795217018869,0.730931992509711,1.00179928891413,1420,1,0.715225
"beta.species[6,97]",-0.163756996968639,0.280179242404842,-0.714937900243065,-0.350941865690972,-0.164637406835249,0.0220812762567868,0.389487253434667,1.00031205191451,7998,1,0.7237
"beta.species[1,98]",-4.01977081149954,0.975555753157709,-5.76149077885727,-4.69231665591765,-4.07819868091519,-3.416158749056,-1.91758429477624,1.05399711035366,65,0,0.9997
"beta.species[2,98]",-0.0562170821345499,0.437250310349643,-0.905813338057971,-0.346903086208851,-0.0596169991038633,0.232746473843778,0.808285476368572,1.01154210151985,238,1,0.5543
"beta.species[3,98]",0.0858646049071488,0.314388850820184,-0.531208427666697,-0.126314791037149,0.0852115348152821,0.295862386239656,0.706245433194337,1.0009292505474,3009,1,0.607225
"beta.species[4,98]",-0.297938739952464,0.34847031622422,-0.987258384083515,-0.528203641435146,-0.297075393127548,-0.0674362498080778,0.390790939870129,1.00338039150365,876,1,0.806575
"beta.species[5,98]",0.270234484405326,0.307030172573139,-0.323506066771168,0.0684649122449378,0.264688073136378,0.466421204188962,0.898314141879068,1.00351572746207,1164,1,0.81805
"beta.species[6,98]",-0.156019759207324,0.292468350781488,-0.743015031135875,-0.346494980794146,-0.15403569250994,0.0370214202397093,0.417840650687549,1.00471425063637,739,1,0.7067
"beta.species[1,99]",-3.94286239104587,0.446359710611255,-4.85292504723945,-4.2342269431474,-3.92600468149864,-3.63697363792035,-3.11606869795667,1.00152907106082,1949,0,1
"beta.species[2,99]",-1.13302886546746,0.261383478869244,-1.66369640826196,-1.30470354450247,-1.1263174957493,-0.954025878273882,-0.641644496217182,1.00010086547757,20935,0,1
"beta.species[3,99]",-0.204386743163252,0.235922835908187,-0.672313539847518,-0.363456717620344,-0.202712423456897,-0.0446095930520028,0.255316401909727,1.00033535881903,7115,1,0.8072
"beta.species[4,99]",-0.146945656515947,0.221978900295259,-0.581391834101914,-0.296582486565042,-0.147244076639411,0.00242401212816073,0.285963828137511,1.0004728594635,7516,1,0.746475
"beta.species[5,99]",-0.135712135316351,0.206713221896561,-0.540166856947146,-0.274263796724642,-0.136894737219395,0.00377726551818211,0.269436204097931,1.00008096705902,40000,1,0.7444
"beta.species[6,99]",-0.236844972262849,0.210239109178553,-0.64921186137435,-0.377430194160083,-0.238425662990565,-0.0954246056287888,0.17886506429329,1.00012971562935,21642,1,0.869675
"beta.species[1,100]",-4.33601644583712,0.932258756804181,-6.04002233091248,-4.95544967659141,-4.36359455610877,-3.76067462270677,-2.38740002667757,1.01630578139229,462,0,0.99965
"beta.species[2,100]",-0.273183123934565,0.438768413150777,-1.15611830132837,-0.561344829497997,-0.268259760830194,0.0198226235418228,0.581374477488086,1.0043939842791,709,1,0.735225
"beta.species[3,100]",0.309334900468236,0.307415662399338,-0.289983540610054,0.102811292927544,0.306346052840364,0.514426091947701,0.923739273371104,1.00123350433561,2429,1,0.8446
"beta.species[4,100]",-0.361887037310953,0.334799675461704,-1.03879201806322,-0.58030217537743,-0.357226380561648,-0.139177343067884,0.284896196955218,1.00110952606565,2313,1,0.864375
"beta.species[5,100]",-0.137626202733208,0.313138556888254,-0.761933260648724,-0.342826719353555,-0.13302965928117,0.0708405063209279,0.466079765933723,1.00139655536959,4992,1,0.669
"beta.species[6,100]",-0.0199339117927987,0.301481318116785,-0.601539628086459,-0.220722680755562,-0.0248760960072257,0.178349476541223,0.587474964401276,1.00087824285323,4202,1,0.5337
"beta.species[1,101]",-3.93790133507258,0.811935515061781,-5.45923288170681,-4.46206184837876,-3.96384416608352,-3.45446863484758,-2.18945136500327,1.00474839142796,971,0,1
"beta.species[2,101]",-0.0128312672541623,0.317063568773757,-0.633933836443737,-0.223515083636731,-0.0128912782990768,0.197649502261955,0.617223807465637,1.00205636018675,1322,1,0.517025
"beta.species[3,101]",0.190603580456226,0.271816345955616,-0.348096698747363,0.00816801669169223,0.191870337232574,0.373109593330351,0.720585019159196,1.0010229413461,2486,1,0.7592
"beta.species[4,101]",-0.135568996353405,0.280378920792836,-0.691005633485079,-0.322098451085225,-0.134679057900545,0.0533862590368486,0.408340962401365,1.00278962020838,912,1,0.684975
"beta.species[5,101]",-0.0913324411471179,0.27498040841724,-0.620124088133003,-0.275309677563392,-0.0965473629988684,0.0834561635002176,0.468338837780629,1.00446835364929,671,1,0.64075
"beta.species[6,101]",-0.189716154435802,0.291182964269153,-0.813823759213066,-0.36800741584031,-0.174756985440645,0.0038498642636785,0.348623645883565,1.00229948029808,2612,1,0.74535
"beta.species[1,102]",-5.47846102042168,0.964622503888077,-7.45888757301084,-6.10349065147536,-5.44259749929722,-4.82243530426708,-3.64891060170594,1.01006594829963,281,0,1
"beta.species[2,102]",-0.787181678933329,0.51691526539364,-1.8690016739792,-1.11970961949629,-0.769808807760622,-0.431672652940063,0.168442755650148,1.00168819016098,1908,1,0.94395
"beta.species[3,102]",0.109468185977255,0.323752624697373,-0.52402670666161,-0.107128705573404,0.107358159007963,0.327360358114061,0.744427677410117,1.00013026211118,16098,1,0.6317
"beta.species[4,102]",-0.331820674273747,0.340201540039922,-1.00955900052528,-0.555360946992123,-0.331846309071779,-0.103130907077022,0.327814359963074,1.00152860110166,1663,1,0.837925
"beta.species[5,102]",-0.0781209383939919,0.317125496770726,-0.703554221483614,-0.287790759915142,-0.0745860079760943,0.134323108662548,0.542114641912043,1.00119569129054,2367,1,0.593625
"beta.species[6,102]",-0.111149610630344,0.305720803550425,-0.711481443516031,-0.315232023356399,-0.113909295770343,0.0938654186634845,0.493597379504045,1.00081271735307,4362,1,0.644125
"beta.species[1,103]",-3.87420344742266,0.610077486302435,-5.02311041798476,-4.28662836988462,-3.89421222128669,-3.48398185880049,-2.61655249480657,1.0054565055012,666,0,1
"beta.species[2,103]",0.683785735470652,0.36932354720723,0.013395480749079,0.430060340829796,0.66691965069883,0.918357844750517,1.45838050335099,1.00384543484532,858,0,0.9772
"beta.species[3,103]",0.108103863673117,0.285761814424825,-0.456259730583901,-0.0827824826159173,0.107352127774589,0.299665770474845,0.670427655053029,1.00037986227582,12949,1,0.649475
"beta.species[4,103]",-0.404254136786727,0.307216300732845,-1.0255034799053,-0.603902315508418,-0.401578412890162,-0.196531624177099,0.188303047102928,1.00047619904885,5231,1,0.908425
"beta.species[5,103]",0.232347165748028,0.253954499189248,-0.268385031566571,0.0655891366091655,0.233353671675376,0.399378248189072,0.735999911105011,1.00122372034585,2271,1,0.8227
"beta.species[6,103]",0.152476963635424,0.266743229336078,-0.373537076686708,-0.0215834834700078,0.152780858664063,0.3270030255131,0.677053343010631,1.0030848544993,1032,1,0.723025
"beta.species[1,104]",-5.48739038164351,0.745287880582737,-7.00027650209906,-5.96305502313953,-5.47563430507134,-4.99533622041697,-4.05126025579739,1.00293555929991,1002,0,1
"beta.species[2,104]",0.0400388348697076,0.444441671161403,-0.837628692816604,-0.25676934258107,0.039731357107026,0.336974953668945,0.923669604568026,1.0008356550667,3707,1,0.536475
"beta.species[3,104]",-0.00457556687972743,0.304797660718094,-0.60990909069982,-0.208067881994299,-0.00427750671984209,0.199406442165172,0.593161139561521,1.00019528077363,14196,1,0.50545
"beta.species[4,104]",-0.467523730020475,0.330884816082942,-1.13552861775273,-0.685292443583484,-0.461152577572384,-0.242436437083573,0.165193378931165,1.00049172004914,5183,1,0.925225
"beta.species[5,104]",0.469602357005996,0.292401851617445,-0.0992109893224187,0.27304550238379,0.466897551502889,0.660822944520377,1.05151033458591,1.00063084894841,6309,1,0.94855
"beta.species[6,104]",0.130982900856258,0.296944853481681,-0.435548084863676,-0.0697859303815406,0.125852855024738,0.327571675135186,0.727356920996909,1.00081219508024,3333,1,0.66765
"beta.species[1,105]",-3.45273677801801,0.367918940246259,-4.20357225481436,-3.69428865540527,-3.44441830197922,-3.19953897407551,-2.76361616963576,1.00040929999136,6753,0,1
"beta.species[2,105]",1.51530242371824,0.263790271144013,1.02170389550269,1.33288941696899,1.50585488576698,1.68664911598391,2.06153455890378,1.00103391288972,2485,0,1
"beta.species[3,105]",0.138517324562165,0.201655918298077,-0.255250569003906,0.00237677078939206,0.138518690653744,0.273733289142685,0.534250213552619,1.00018203329584,16404,1,0.7538
"beta.species[4,105]",-0.0501118976601057,0.227198053108482,-0.516039547928805,-0.198885774887127,-0.0439933098046196,0.105247822392229,0.381096922723587,1.00106309712974,2324,1,0.578325
"beta.species[5,105]",0.3196208859598,0.174128479326946,-0.0261715927479036,0.205440595983535,0.320911954435322,0.436570225730748,0.657320716052311,1.00011064239664,16909,1,0.96495
"beta.species[6,105]",0.30115619226935,0.167269395857219,-0.0257625645493703,0.188752570399816,0.300819047471134,0.411932883879944,0.629811942598645,1.0000138868576,40000,1,0.965
"beta.species[1,106]",-5.56189502405769,0.57256718265203,-6.74820144696275,-5.9336486647146,-5.53513252526998,-5.16146615135561,-4.51125259326966,1.00378651750741,702,0,1
"beta.species[2,106]",-1.24602402964709,0.365916462841316,-2.00646093630456,-1.482547192178,-1.23221656396863,-0.992070173026798,-0.56929435752334,1.00288582897616,952,0,0.99995
"beta.species[3,106]",0.211777413099697,0.268043583055892,-0.308552489102565,0.0310755053215169,0.209127258468903,0.39027784706543,0.744175140223509,1.000333609022,6800,1,0.78705
"beta.species[4,106]",-0.480269049280007,0.267463304801456,-1.01219445234866,-0.658159116076643,-0.477266957803416,-0.29819622971937,0.0368504335096557,1.0006726552982,4051,1,0.964725
"beta.species[5,106]",-0.272407145485891,0.262860948313349,-0.798934807807417,-0.446253019442588,-0.268825722451596,-0.0927252446073319,0.231929029387482,1.00026170887785,10311,1,0.8495
"beta.species[6,106]",-0.0410039740377894,0.254604849516258,-0.535002591645861,-0.215345971174807,-0.044294515891896,0.12759395911736,0.470286778714231,1.00026614899252,8182,1,0.56835
"beta.species[1,107]",-2.5004075202698,0.49875161283121,-3.52684463469986,-2.81835415433111,-2.48512913989923,-2.1663289088146,-1.55557202200258,1.00144662061709,2527,0,1
"beta.species[2,107]",-1.00687376225317,0.231914612153756,-1.49881055764168,-1.15049040508249,-0.995050438196652,-0.849971008991148,-0.585184739742044,1.00026708694954,12216,0,1
"beta.species[3,107]",-0.24395885366802,0.217848610617708,-0.67483695622638,-0.388487608337774,-0.244959572923521,-0.0985631413694103,0.183452718628084,0.999996433007783,40000,1,0.868425
"beta.species[4,107]",-0.365581962725707,0.21834493171154,-0.79552074168434,-0.510737416173545,-0.364688004063764,-0.219811632457514,0.0623717533353559,1.00042162913195,6789,1,0.95485
"beta.species[5,107]",-0.259107615367971,0.180069278753174,-0.613969999869968,-0.378582516782582,-0.258672781411733,-0.138252030296033,0.0897570551900594,1.00034871550711,6358,1,0.925875
"beta.species[6,107]",0.0808717279269046,0.205132891279211,-0.320513320142434,-0.0561363957279703,0.0797495794923103,0.216921391019812,0.488871355799308,1.00013098928076,17191,1,0.65195
"beta.species[1,108]",-5.6148534368648,0.900191170314381,-7.43031860291399,-6.20075718702482,-5.60665244461624,-5.02071553606445,-3.85950271132614,1.00251904998262,1456,0,1
"beta.species[2,108]",0.0216521592450985,0.496730948295988,-0.964747211273261,-0.309073636185785,0.0245209594679963,0.352306080266481,0.996476965449311,1.00270044472485,964,1,0.519825
"beta.species[3,108]",0.0534852907596479,0.310728086900333,-0.55854750873057,-0.153065777883178,0.0527150442951086,0.260582448364207,0.666053299621831,1.0007560411431,4812,1,0.569175
"beta.species[4,108]",-0.489338213313644,0.340770269190741,-1.17291321626909,-0.712172847423738,-0.484795932172901,-0.259119605727092,0.16905933138587,1.00014461782658,20965,1,0.927475
"beta.species[5,108]",0.341083775094623,0.300769619323201,-0.25721146421504,0.143295046621429,0.341000909612049,0.539456467211488,0.933330538387828,1.00158226906831,1773,1,0.873825
"beta.species[6,108]",0.0888336844902683,0.301208560412699,-0.483623950715726,-0.114056702112202,0.0799485943335555,0.282030657726882,0.708115487284866,1.00031770991128,9712,1,0.60715
"beta.species[1,109]",-4.11836923060057,0.448530427935999,-5.04416373442647,-4.40863304268961,-4.09987947798667,-3.80749832780361,-3.28971401689109,1.00003960426615,30166,0,1
"beta.species[2,109]",-0.354915474247618,0.241203625323957,-0.826729787410933,-0.516774146590436,-0.354436536080507,-0.192633545635281,0.118846727661255,1.00040922668671,6148,1,0.9291
"beta.species[3,109]",0.227621567389783,0.222068164429323,-0.207718191951205,0.0788352091411338,0.226580554597103,0.375736415225272,0.666234032318991,1.00009217486339,33014,1,0.8494
"beta.species[4,109]",-0.624935430008584,0.226416194749697,-1.07530308739229,-0.7757498787489,-0.621701944902786,-0.469995784379163,-0.192766050480405,1.00018668161829,11320,0,0.9977
"beta.species[5,109]",0.736558546627836,0.213231947815445,0.33031301533708,0.590921007350579,0.731063059560896,0.87658929188413,1.16639910346241,1.00048914196678,6169,0,0.9999
